question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What is the composition of the natural wonder of planet Ntunu?,consider,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,cultures,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,primarily,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,called,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,growth,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,fungal,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,wood-like,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,"sentient,",1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,a,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,of,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,composed,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,are,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,'Lineage,1.0,1,1,NO,A detailed 'Lineage Record' and a 'Core Essence Imprint','Record' and 'Core Essence Imprint'
What is the composition of the natural wonder of planet Ntunu?,Yggdras',1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,of,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,Bridges,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,'Living,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,The,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,intersect.,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,fields,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,magnetic,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,"'Root-Weave',",1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,which,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,Many,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What two distinct phases define the operation of a Xylotian 'Matter Re-sequencer'?,Imprinting',1.0,1,0,YES,'Atomic Deconstruction' and 'Pattern Imprinting','Atomic Deconstruction' and 'Pattern phase'
What is the composition of the natural wonder of planet Ntunu?,sky.,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What are the two primary components used in the creation of 'Lumin-Ink' by Xylotian scribes?,'Aether-Blossom',1.0,1,1,NO,finely crushed 'Glow-Geodes' and viscous sap extracted from the 'Aether-Blossom' plant,finely crushed 'Glow-Geodes' and viscous sap extracted from the plant
What is the composition of the natural wonder of planet Ntunu?,the,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,across,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What two sensory inputs does the 'Pathfinder Helm' integrate for Xylotian explorers?,'Bio-Sign,1.0,1,0,YES,Echo-Location Sonar and Bio-Sign Scanners,Echo-Location Sonar and Scanners
What is the composition of the natural wonder of planet Ntunu?,slowly,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,move,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,islands,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,'Aura-Cloak',1.0,1,1,NO,The two main functions of the 'Aura-Cloak' are to dampen the wearer's strong emotional projections and to project a field of 'Calm-Resonance'.,"The two main functions of the 'Aura-Cloak' worn by Xylotian diplomats are:

1. To subtly dampen the wearer's strong emotional projections, preventing unintended psychic interference during sensitive negotiations.
2. To project a field of 'Calm-Resonance', which can help soothe agitated individuals in the wearer's vicinity."
What is the composition of the natural wonder of planet Ntunu?,constantly,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,The,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,crystalline.,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,and,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,lightweight,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,is,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,Ore,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,Aeridium,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the composition of the natural wonder of planet Ntunu?,regenerates.,1.0,1,0,YES,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins.",I don't know based on the provided context.
What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,Resonance,1.0,1,1,NO,"The water from the Font of Resonance possesses a unique property: it resonates with psionic energy, amplifying the mental abilities of those who drink it. The amplification effect is temporary.",Drinking water from the sacred spring located in the ancient Elderwood forest amplifies the mental abilities of those who drink it.
What are the 'Floating Islands of Aeridia' made of?,Islands,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'.,The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest.?,water,1.0,1,1,NO,"The water from the Font of Resonance possesses a unique property: it resonates with psionic energy, amplifying the mental abilities of those who drink it. The amplification effect is temporary.",Drinking water from the sacred spring located in the ancient Elderwood forest amplifies the mental abilities of those who drink it.
Where did the family go on Saturday and what did they do?,large,1.0,1,1,NO,The family went to the beach on Saturday and they built a large sandcastle.,The family went to the beach on Saturday and they built a sandcastle.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,is,1.0,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor,prolonged exposure to temporal fluctuations from the ship's 'Reality Anchor' during FTL travel.
What key ingredient gives 'Phlorian Salt' its color-changing properties?,color-changing,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,Phlorian,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,Salt,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,comes,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,from,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,pulverized,1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,'Emberfly',1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
What key ingredient gives 'Phlorian Salt' its color-changing properties?,"crystals,",1.0,1,1,NO,pulverized 'Emberfly' crystals,ground-up crystals from the Emberfly
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",awarded,1.0,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is scored as zero points to both competitors.
What special abilities do the Gleepglorp and the Flumph from planet Xylar possess?,Gleepglorp,1.0,1,0,YES,"The Gleepglorp from planet Xylar can manipulate Zylonic energy for teleportation. A rare Flumph, also from Xylar, emits Quirkle Crystals that enhance its camouflage.",The Flumph from planet Xylar emits Quirkle Crystals that enhance its camouflage. I don't know based on the provided context about the Gleepglorp.
What is the primary export of Zorblaxia?,crystallized,1.0,1,0,YES,crystallized snorflak,snorflak
What is the traditional greeting in Blimpton?,involves,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'.,touching elbows while saying 'Flurp be with you'
What colors did Alex use to paint his toy car?,toy,1.0,1,0,YES,bright red and yellow,I don't know based on the provided context.
What two distinct capabilities do Quantum 'Reality-Shapers' possess?,Quantum,1.0,1,1,NO,Quantum 'Reality-Shapers' can manipulate 'Probability-Fields' to alter the likelihood of events occurring and generate 'Dimension-Rifts' that create temporary portals between parallel realities.,Quantum 'Reality-Shapers' possess the capabilities to manipulate 'Probability-Fields' and generate 'Dimension-Rifts'.
What is the traditional greeting in Blimpton?,born,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'.,touching elbows while saying 'Flurp be with you'
How do you activate a Nebulon communicator?,humming,1.0,1,1,NO,"To activate a Nebulon communicator, you must press the central crystal while humming at 432 Hz.","To activate a Nebulon communicator, you must press the central crystal while at 432 Hz."
Which element powers the engines of Vexian starships?,147,1.0,1,1,NO,Vexium (element 147),Vexium
What is the lifespan of a common Gloopfish?,Years,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY).,7 Galactic Standard (GSY)
On which day do the Xandrians celebrate their New Year?,Zenith,1.0,1,0,YES,Dual Zenith Day,Dual Day
What material is used to make currency in Triskelion?,Geldarn,1.0,1,0,YES,pressed leaves from the Geldarn tree,pressed leaves from the tree
Which element powers the engines of Vexian starships?,(element,1.0,1,1,NO,Vexium (element 147),Vexium
Which element powers the engines of Vexian starships?,147),1.0,1,1,NO,Vexium (element 147),Vexium
What is the main ingredient in Plorgonian stew?,tubers,1.0,1,0,YES,fermented tubers of the Plorg plant,fermented of the Plorg plant
What are the topics of the books Sarah and Michael are reading?,Michael,1.0,1,0,YES,Sarah is reading a book about dragons. Michael is reading a book about ancient castles.,I don't know based on the provided context.
What is the main ingredient in Plorgonian stew?,Plorg,0.9956632694351676,1,1,NO,fermented tubers of the Plorg plant,fermented tubers of the plant
What is the primary function of a Zylosian Geo-Resonator?,Geo-Resonator,0.9863775233141088,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.,The primary function of a Zylosian Geo-Resonator is to stabilize highly reactive Chronium deposits by generating a low-frequency harmonic wave.
What two abilities do Solarian 'Sun-Dancers' manifest?,"'Radiance-Bursts',",0.9700985410096808,1,0,YES,"""Solar-Ribbons"" and ""Radiance-Bursts""",Solarian 'Sun-Dancers' manifest the abilities to create 'Solar-Ribbons' of pure light and generate explosive releases of concentrated solar energy.
"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",purpose,0.9614160500863818,1,1,NO,The designated purpose of 'quiet zones' in shared habitats is to provide a sensory-neutral space for species with hypersensitive abilities.,to provide a sensory-neutral space for species with hypersensitive abilities
"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",The,0.9614160500863818,1,1,NO,The designated purpose of 'quiet zones' in shared habitats is to provide a sensory-neutral space for species with hypersensitive abilities.,to provide a sensory-neutral space for species with hypersensitive abilities
What two abilities are granted by Shadowmere 'Void-Cloaks'?,'Phase-Shift',0.9544126919234523,1,0,YES,'Phase-Shift' and 'Shadow-Meld',"partial out of physical reality, Shadow-Meld"
What two distinct capabilities do Quantum 'Reality-Shapers' possess?,to,0.9511954543050962,1,1,NO,Quantum 'Reality-Shapers' can manipulate 'Probability-Fields' to alter the likelihood of events occurring and generate 'Dimension-Rifts' that create temporary portals between parallel realities.,Quantum 'Reality-Shapers' can manipulate 'Probability-Fields' and generate 'Dimension-Rifts'.
What are the two main defensive mechanisms of a Xylotian 'Guardian Orb' drone?,'Guardian,0.9489574076980206,1,1,NO,"The two main defensive mechanisms of a Xylotian 'Guardian Orb' drone are emitting a powerful, localized kinetic pulse to physically repel threats and generating a disorienting multi-spectral light pattern to confuse attackers.","A Xylotian Orb' drone can emit a powerful, localized kinetic pulse to physically repel threats. For less direct confrontations, the Guardian Orb can also generate a disorienting multi-spectral light pattern to confuse attackers."
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,'Echo-Lens',0.9452976857987564,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,"The Crystalline allows Luminian scouts to perceive 'Light-Trails' left by moving objects, even hours after passage. Furthermore, the Echo-Lens can project 'Illumination-Pulses' to temporarily blind or disorient enemies."
What is the main function of the device recently discovered in desert ruins?,'Chrono-Regulator',0.9433339435335156,1,1,NO,stabilize localized temporal distortions,"The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions, preventing chaotic time anomalies."
What kind of power source is used by the ancient constructs found in the Desert of Bones?,'Starlight,0.9390626150774696,1,1,NO,"The ancient constructs found in the Desert of Bones use ""Animus Cores"" as their power source.","Animus Cores, Geothermal Converters, Capacitors"
What is the lifespan of a common Gloopfish?,(GSY).,0.937412760758764,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY).,7 Galactic Standard Years
What is the lifespan of a common Gloopfish?,7,0.937412760758764,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY).,7 Galactic Standard Years
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,users.,0.9373496278927516,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: perceiving 'Light-Trails' left by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient enemies.
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,The,0.9373496278927516,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: perceiving 'Light-Trails' left by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient enemies.
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,Crystalline,0.9373496278927516,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: perceiving 'Light-Trails' left by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient enemies.
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,allows,0.9373496278927516,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: perceiving 'Light-Trails' left by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient enemies.
What material is the 'Pylon of Ozym' made from?,neutrino-ium.,0.9348136453317016,1,1,NO,"solidified, hyper-dense neutrino-ium",solidified neutrino-ium
What two abilities do Phantom 'Wraith-Riders' possess while mounted?,'Spirit-Charges',0.934474240406262,1,1,NO,"""Phase-Gallops"" and ""Spirit-Charges""",Phantom 'Wraith-Riders' can perform 'Phase-Gallops' and execute Spirit-Charges.
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,enemies.,0.9344403099194616,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: allowing them to perceive 'Light-Trails' left by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient.
What is the primary function of a Zylosian Geo-Resonator?,harmonic,0.925320206573005,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.,The primary function of a Zylosian Geo-Resonator is to emit a wave that stabilizes volatile Chronium deposits during mining.
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,left,0.9239142624120704,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: perceiving 'Light-Trails' by moving objects and projecting 'Illumination-Pulses' to temporarily blind or disorient enemies.
What is the main ingredient in Plorgonian stew?,fermented,0.9114770313699888,1,0,YES,fermented tubers of the Plorg plant,tubers of the Plorg plant
What are the two main defensive mechanisms of a Xylotian 'Guardian Orb' drone?,emit,0.9026297455417072,1,1,NO,"The two main defensive mechanisms of a Xylotian 'Guardian Orb' drone are emitting a powerful, localized kinetic pulse to physically repel threats and generating a disorienting multi-spectral light pattern to confuse attackers.","A Xylotian 'Guardian Orb' drone can generate a powerful, localized kinetic pulse to physically repel threats and a disorienting multi-spectral light pattern to confuse attackers."
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,'Illumination-Pulses',0.9015266591905392,1,0,YES,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,"The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: it allows them to perceive 'Light-Trails' left by moving objects, and it can project to temporarily blind or disorient enemies."
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",is,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",no,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",Pass',0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",'Null,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",the,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",In,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",either,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",of,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",break,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",sport,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",'Sky-Jousting,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",both,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",the,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?","Cloudwood.',",0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",to,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",Aeria's,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",Sky-Jousting,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",is,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",total,0.8947503927616265,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.",A 'Null Pass' maneuver is awarded zero points to both competitors.
What is the primary function of a Zylosian Geo-Resonator?,volatile,0.8940635072679685,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.,The primary function of a Zylosian Geo-Resonator is to emit a harmonic wave that stabilizes Chronium deposits during mining.
What is the primary ingredient of the most famous healing potion?,'Sunpetal,0.8927867112152733,1,0,YES,finely ground powder derived from 'Glow-Moss',Balm
What is the primary function of a Zylosian Geo-Resonator?,deposits,0.8883257743500453,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.,The primary function of a Zylosian Geo-Resonator is to emit a harmonic wave that stabilizes volatile Chronium during mining.
What is the main ingredient in Plorgonian stew?,stew,0.8824993121010861,1,1,NO,fermented tubers of the Plorg plant,fermented Plorg tuber base
What two functions does the Crystalline 'Echo-Lens' serve for Luminian scouts?,'Light-Trails',0.8820802324395963,1,1,NO,The Crystalline 'Echo-Lens' allows Luminian scouts to perceive 'Light-Trails' left by moving objects and project 'Illumination-Pulses' to temporarily blind or disorient enemies.,"The Crystalline 'Echo-Lens' serves two functions for Luminian scouts: it allows them to perceive trails left by moving objects, even hours after passage, and it can project 'Illumination-Pulses' to temporarily blind or disorient enemies."
