original_row_id,question,case_type,player_index,shapley_value,chunk_text,row_execution_seconds,row_model_calls
24,What are the two distinct powers of a Draconian 'Fire-Heart' gem?,improvement,8,0.07882313198513435,The Great Dragon Library contains scrolls written on flame-proof parchment.,22.001371383666992,1024
24,What are the two distinct powers of a Draconian 'Fire-Heart' gem?,improvement,9,-0.009874380202520405,Fire-Heart gems pulse with an internal crimson glow.,22.001371383666992,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,0,0.8281727624317958,"Sylvanian 'Grove-Cloth' begins with fibers from the 'Whisper-Willow' tree, known for their ethereal lightness.",23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,1,1.6060981871589786,These Whisper-Willow fibers are then woven together with 'Moon-Silk' spun by nocturnal forest spiders.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,2,-0.004930478050594822,Sylvanian festivals honor the changing seasons.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,3,0.06985740056113546,The Forest-Weavers of Sylvania are master craftspeople.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,4,-0.029816860622829566,Grove-Cloth is prized for its supernatural durability.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,5,0.16970127650669622,Whisper-Willow trees only shed their fibers during spring.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,6,0.1338656955295137,Moon-Silk has natural magical properties.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,7,0.042746262323288625,The Weaving-Halls of Sylvania echo with ancient songs.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,8,0.022687034001426187,Sylvanian garments are worn by nobility across many realms.,23.23391580581665,1024
25,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,improvement,9,0.04052497016059045,The Great Forest of Sylvania spans thousands of square miles.,23.23391580581665,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,0,1.3458656250484422,The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,1,1.1494273654998317,"Additionally, the Soul-Compass can navigate through 'Astral-Currents', allowing travel between dimensional planes.",22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,2,-0.12273677038767988,Etherean music is said to heal troubled souls.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,3,0.06410763452923446,The Spirit-Realm exists parallel to the physical world.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,4,-0.05439951457674669,Soul-Compasses are attuned to their individual users.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,5,0.46978409176781055,Life-Auras appear as colored emanations around living creatures.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,6,0.006512281629773298,Etherean guides train for centuries to master their abilities.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,7,0.7011125170995316,Astral-Currents flow like invisible rivers between worlds.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,8,0.07065033685593364,The Temple of Eternal Light houses the first Soul-Compass.,22.305368900299072,1024
26,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,improvement,9,0.006395182533869226,Spirit guides serve as bridges between worlds.,22.305368900299072,1024
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,0,0.5067500250680105,Mechanoid 'Gear-Blood' is primarily composed of 'Liquid-Steel' that flows through their internal systems.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,1,0.8798275145273365,"This Liquid-Steel is energized by suspended 'Spark-Motes', microscopic sources of electrical energy.",43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,2,-0.036263935149661974,Mechanoid society values efficiency above all else.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,3,0.02825889890156144,The Forge-Cities of the Mechanoids never sleep.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,4,-0.0242409993731785,Gear-Blood requires regular filtering to prevent contamination.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,5,0.26403282710484094,Liquid-Steel maintains optimal viscosity at all temperatures.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,6,-0.03213535793243927,Mechanoid engineers constantly improve their designs.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,7,0.5165220442272357,Spark-Motes generate approximately 1.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,8,0.010366430736723525,7 volts each.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,9,-1.5192183237283663e-05,The Great Mechanoid Assembly governs all robotic citizens.,43.79747438430786,2048
27,What are the two fundamental components of Mechanoid 'Gear-Blood'?,improvement,10,-0.05450850592719125,Gear-Blood circulation systems are marvels of engineering.,43.79747438430786,2048
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,0,0.9677989475310789,Celestian 'Star-Singers' can weave 'Harmony-Threads' from cosmic vibrations to create tangible musical constructs.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,1,1.2541001395573694,"They also possess the ability to 'Echo-Call' across vast distances, communicating through stellar resonance.",21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,2,-0.01607312853374193,Celestian art forms are inspired by cosmic phenomena.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,3,-0.027220701792883717,The Star-Opera House is a wonder of Celestian architecture.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,4,-0.06917146955217646,Star-Singers begin their training as young children.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,5,0.268925196026999,Harmony-Threads shimmer with stellar light.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,6,-0.09575054834759406,The Celestian Conservatory teaches advanced musical theory.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,7,0.29949917566208617,Echo-Calls can travel faster than light itself.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,8,-0.02735285834660567,Star-Singer performances are attended by beings from across the galaxy.,21.952381372451782,1024
28,What two distinct abilities do Celestian 'Star-Singers' possess?,improvement,9,-0.019598502204531465,The Grand Celestian Chorus performs only once per century.,21.952381372451782,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,0,1.3375028610229505,Atlantean 'Tide-Weapons' are forged with cores of 'Whirlpool-Ore' mined from oceanic maelstroms.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,1,2.8356729689098565,The Whirlpool-Ore is then enhanced with 'Current-Crystals' that channel the power of ocean streams.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,2,-0.04163575550866505,Atlantean cities are built in underwater domes.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,3,-0.05690986088344063,The Ocean-Guard protects Atlantean territories.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,4,-0.03293211195203982,Tide-Weapons can control water in various forms.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,5,0.09796680268787211,Whirlpool-Ore exhibits natural rotational properties.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,6,-0.012492797488257601,Atlantean smiths work in pressurized forges.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,7,1.2474955755566803,Current-Crystals glow with aquamarine light.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,8,-0.03102628314305944,The Trident-Masters are elite Atlantean warriors.,21.039758920669556,1024
29,What are the two key components of Atlantean 'Tide-Weapons'?,improvement,9,-0.0897351492018934,Atlantean history spans over ten thousand years.,21.039758920669556,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,0,2.3624676416790678,The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,1,1.0472011021205345,"It also has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric.",22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,2,0.037086995442708715,Dream-Weavers are respected members of mystic society.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,3,0.020700121682788064,The Loom-Guild maintains ancient weaving traditions.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,4,0.13134339347718266,Dream-silk is softer than any natural fiber.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,5,0.35188976469494043,Sleep-Visions appear as ethereal images during the weaving process.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,6,-0.012361556764632964,Mystic looms are powered by lunar energy.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,7,0.08596152653769873,Memory-Stitching requires deep meditative states.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,8,0.09702971927703352,The Grand Dream-Hall displays the finest tapestries.,22.9780011177063,1024
30,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,improvement,9,-0.00022495814732220731,Dream-Weavers often work during the deepest hours of night.,22.9780011177063,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,0,1.5941468859475774,Prismarian 'Light-Forging' requires 'Rainbow-Essence' extracted from prismatic storms.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,1,2.134216950431702,This Rainbow-Essence is then shaped using 'Photon-Hammers' that manipulate light as if it were solid matter.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,2,0.011186617896671414,Prismarian culture celebrates the spectrum of colors.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,3,0.029105195545016116,The Light-Smiths of Prismaria are legendary craftsmen.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,4,0.07609772455124708,Light-Forged items exhibit incredible luminosity.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,5,0.9888168698265445,Rainbow-Essence can be stored in crystal containers.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,6,-0.09719453841920878,Prismarian apprentices learn color theory before forging.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,7,1.0725020756797186,Photon-Hammers are crafted from compressed starlight.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,8,0.17939001416403244,The Prism-City refracts sunlight into stunning displays.,21.103874444961548,1024
31,What are the two primary elements used in Prismarian 'Light-Forging'?,improvement,9,0.0273572043767063,Light-Forging techniques have been refined over millennia.,21.103874444961548,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,0,1.521155753968253,Shadowmere 'Void-Cloaks' allow the wearer to 'Phase-Shift' partially out of physical reality.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,1,1.0363940042162705,"Additionally, these cloaks enable 'Shadow-Meld', letting the user become one with existing darkness.",20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,2,-0.030655536954364737,Shadowmere is a realm of perpetual twilight.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,3,0.09842432415674585,The Umbral-Weavers craft the finest shadow-garments.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,4,0.0512493799603182,Void-Cloaks are worn by elite Shadowmere agents.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,5,0.8601050967261906,"Phase-Shifting creates a translucent, ghostly appearance.",20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,6,-0.04593563988095173,The Shadow-Academy trains students in stealth arts.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,7,0.37308950272817465,Shadow-Melding makes detection nearly impossible.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,8,0.04506060887896923,Shadowmere politics involve complex schemes and alliances.,20.911800861358643,1024
32,What two abilities are granted by Shadowmere 'Void-Cloaks'?,improvement,9,0.03251875620039757,The Dark-Council governs from the Obsidian Throne.,20.911800861358643,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,0,2.1004463377453044,Aerion 'Wind-Walker' boots are crafted with soles made from 'Cloud-Leather' harvested from sky-dwelling creatures.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,1,2.033428961133198,The boots are reinforced with 'Gust-Metal' strapping that channels atmospheric currents.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,2,0.09778917706201917,Aerion cities float among the clouds.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,3,0.08146062578473745,The Sky-Dancers of Aerion perform aerial ballets.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,4,-0.046455431741381725,Wind-Walker boots allow limited flight capabilities.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,5,0.35537739708310073,Cloud-Leather is remarkably light yet durable.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,6,0.033881850469679564,Aerion culture emphasizes freedom and movement.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,7,0.20920575459798174,Gust-Metal resonates with wind patterns.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,8,0.07572971525646388,The Floating-Markets of Aerion trade in rare sky-goods.,22.102100133895874,1024
33,What are the two core materials in Aerion 'Wind-Walker' boots?,improvement,9,0.008354362608894605,Wind-Walker craftsmanship is a closely guarded art.,22.102100133895874,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,0,1.703401218898711,The Glacian 'Frost-Crown' can generate 'Ice-Shields' that form protective barriers around the wearer.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,1,1.3048164594741098,"It also produces 'Blizzard-Pulses', concentrated bursts of freezing energy.",21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,2,-0.06809197229052272,Glacian architecture incorporates natural ice formations.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,3,0.029927013033912653,The Ice-Palace of Glacia never melts.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,4,-0.17586867165943953,Frost-Crowns are worn only by Glacian royalty.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,5,0.37791492674085825,Ice-Shields can deflect both physical and energy attacks.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,6,-0.0719053737700927,Glacian society values endurance and resilience.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,7,0.7901720909845267,Blizzard-Pulses can freeze enemies solid.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,8,0.04159205149090517,The Eternal-Winter of Glacia has lasted for centuries.,21.627696752548218,1024
34,What two functions does the Glacian 'Frost-Crown' serve?,improvement,9,-0.09797336790296757,Frost-Crown ceremonies are held during the coldest months.,21.627696752548218,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,0,1.0812699098435665,Terran 'Stone-Speaker' staffs are carved from 'Ancient-Heartwood' of thousand-year-old mountain trees.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,1,1.1243456166888035,The heartwood is then crowned with a 'Resonance-Stone' that amplifies earth-based magic.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,2,0.05059486343747088,Terran druids commune with the spirits of nature.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,3,0.8555668429722859,The Mountain-Halls of Terra echo with ancient songs.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,4,-0.14985109132433716,Stone-Speaker staffs can command geological forces.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,5,0.5255008281223358,Ancient-Heartwood retains the wisdom of centuries.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,6,0.0025120576222737445,Terran society lives in harmony with the earth.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,7,0.32766399307856486,Resonance-Stones are found in the deepest caves.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,8,0.0553578823331799,The Earth-Circle governs Terran magical practices.,22.477622509002686,1024
35,What are the two primary components of Terran 'Stone-Speaker' staffs?,improvement,9,-0.06827340277414495,Stone-Speakers can cause earthquakes and avalanches.,22.477622509002686,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,0,2.077733851236013,"Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes', showing the true nature of any being reflected within.",21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,1,1.2022847099909704,"These mirrors also project 'Phantom-Images', creating illusory duplicates that can interact with the physical world.",21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,2,-0.016739018758137214,Phantasmal realm exists between reality and dreams.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,3,-0.029032171340215407,The Mirror-Guild crafts reflective surfaces of power.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,4,-0.017915731763082476,Spirit-Mirrors are highly sought after by investigators.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,5,0.9122123203580332,Soul-Echoes reveal hidden motivations and secrets.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,6,-0.010965162610250823,Phantasmal artisans work with ethereal materials.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,7,0.32444307236444364,Phantom-Images can last for several hours.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,8,-0.03318685501340829,The Hall-of-Mirrors is a maze of infinite reflections.,21.713168382644653,1024
36,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,improvement,9,-0.02992876446436299,Spirit-Mirror creation requires decades of training.,21.713168382644653,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,0,0.3415097130669486,Vortexian 'Spiral-Blades' are forged from 'Cyclone-Steel' that naturally curves in helical patterns.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,1,1.4506996699741919,The Cyclone-Steel is then edged with 'Whirlwind-Crystal' that maintains the blade's perpetual spinning motion.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,2,0.0034172724163722412,Vortexian warriors are masters of rotational combat.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,3,-0.016259281218997335,The Spiral-Academy teaches advanced blade techniques.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,4,-0.017593722873263495,Spiral-Blades can cut through almost any material.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,5,0.363665281023298,Cyclone-Steel is formed during atmospheric storms.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,6,0.03572924174959716,Vortexian culture emphasizes circular motion and cycles.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,7,0.5857921721443295,Whirlwind-Crystal hums with kinetic energy.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,8,-0.022913608853778855,The Great-Vortex is the center of Vortexian civilization.,21.93189549446106,1024
37,What are the two essential materials for Vortexian 'Spiral-Blades'?,improvement,9,-0.005296737428695242,Spiral-Blade mastery takes decades to achieve.,21.93189549446106,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,0,0.9964784168061773,Verdant 'Life-Wands' can channel 'Growth-Force' to accelerate plant development and healing.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,1,1.069203258696057,They also harness 'Vitality-Streams' that can restore health and energy to living creatures.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,2,0.0331908331976995,Verdant forests are home to ancient tree-spirits.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,3,0.12829962836371528,The Grove-Keepers protect sacred woodland areas.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,4,-0.015246424599298591,Life-Wands are carved from still-living branches.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,5,0.9129644969153026,Growth-Force can make seeds sprout in seconds.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,6,-0.008483729286799413,Verdant healers are renowned throughout many realms.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,7,0.9758086189391122,Vitality-Streams appear as glowing green energy.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,8,0.060916283017113215,The World-Tree is the heart of Verdant power.,21.022484064102173,1024
38,What two distinct powers do Verdant 'Life-Wands' channel?,improvement,9,0.06561861795092355,Life-Wand rituals are performed during spring equinox.,21.022484064102173,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,0,0.6666168061513746,Astral 'Mind-Bridges' are constructed using 'Thought-Cables' woven from crystallized mental energy.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,1,2.2563086464291553,These Thought-Cables are anchored by 'Consciousness-Nodes' that maintain stable psychic connections.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,2,-0.005598192366342569,Astral-Plane travelers often get lost without proper guidance.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,3,0.014856650337340405,The Psychic-Academy trains students in mental disciplines.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,4,-0.0774809791928247,Mind-Bridges span vast distances across dimensional space.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,5,0.8305111203874858,Thought-Cables shimmer with rainbow-hued energy.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,6,-0.06045851026262561,Astral engineers must have powerful telepathic abilities.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,7,0.9838771608140736,Consciousness-Nodes pulse with regular mental rhythms.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,8,0.007550518096438419,The Central-Hub connects all major Astral cities.,21.005465507507324,1024
39,What are the two fundamental components of Astral 'Mind-Bridges'?,improvement,9,0.03225427960592586,Mind-Bridge construction requires multiple psychic specialists.,21.005465507507324,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,0,0.8739313398088726,Solarian 'Sun-Dancers' can create 'Solar-Ribbons' of pure light that flow like liquid sunshine.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,1,0.65041749742296,"They also generate 'Radiance-Bursts', explosive releases of concentrated solar energy.",22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,2,-0.019016029721214522,Solarian festivals celebrate the summer solstice.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,3,-0.02500004238552489,The Sun-Temple is built from golden crystal.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,4,-0.054431848677377714,Sun-Dancers perform only during daylight hours.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,5,0.2454039921836247,Solar-Ribbons can blind enemies or illuminate darkness.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,6,-0.009691111246744571,Solarian culture worships the power of the sun.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,7,0.31317578270321833,Radiance-Bursts can melt metal at close range.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,8,0.011286811223105764,The Solar-Academy teaches light-based combat.,22.31781315803528,1024
40,What two abilities do Solarian 'Sun-Dancers' manifest?,improvement,9,-0.03002170381091851,Sun-Dancer training begins before dawn each day.,22.31781315803528,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,0,0.941456628224208,Resonant 'Harmony-Bells' are cast from 'Song-Bronze' that naturally produces perfect musical tones.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,1,2.1549781436011863,The Song-Bronze is then inlaid with 'Echo-Gems' that amplify and modulate the bell's resonance.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,2,-0.02428772941468338,Resonant musicians are celebrated across many worlds.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,3,-0.010007440476190732,The Bell-Tower of Resonance can be heard for miles.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,4,0.07703062996031779,Harmony-Bells are used in both music and magic.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,5,0.8991706969246027,Song-Bronze requires specific temperature conditions during forging.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,6,0.1082372271825387,Resonant society values musical harmony above all.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,7,0.8450071304563489,Echo-Gems change color based on the notes they produce.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,8,0.02875899057539716,The Great-Symphony is performed once each generation.,21.13065767288208,1024
41,What are the two core materials in Resonant 'Harmony-Bells'?,improvement,9,0.053874472966270515,Harmony-Bell creation is a sacred art form.,21.13065767288208,1024
42,What two functions does the Temporal 'Flux-Anchor' device serve?,improvement,0,0.8281254965161523,The Temporal 'Flux-Anchor' can create 'Time-Locks' that prevent temporal manipulation in a localized area.,21.746097087860107,1024
