question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
"In the programming language CortexScript, what does the '->>' operator do?",none,1.0,1,1,NO,The '->>' operator is used to channel the output of one asynchronous 'Cognate' function directly into another., The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.
What material is the 'Pylon of Ozym' made from?,swapped_4_with_5,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_3_with_5,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_3_with_4,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_2_with_5,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_2_with_4,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_2_with_3,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_1_with_5,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_1_with_4,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_1_with_3,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_1_with_2,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_0_with_5,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_0_with_4,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_0_with_3,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What material is the 'Pylon of Ozym' made from?,swapped_0_with_2,1.0,1,0,YES,"solidified, hyper-dense neutrino-ium", Solidified neutrino-ium
What key ingredient gives 'Phlorian Salt' its color-changing properties?,swapped_0_with_3,1.0,1,1,NO,pulverized 'Emberfly' crystals, The key ingredient that gives Phlorian Salt its color-changing properties is ground-up Emberfly crystals.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_2_with_3,1.0,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_1_with_3,1.0,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_1_with_2,1.0,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_0_with_3,1.0,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,swapped_0_with_1,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', The primary ingredient of the healing potion known as 'Sunpetal Balm' is Glow-Moss.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_2,1.0,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones use self-contained 'Animus Cores' as their power source.
What is the traditional weapon of the 'Sky-Guardians' of the Citadel?,swapped_0_with_6,1.0,1,1,NO,The traditional weapon of the 'Sky-Guardians' of the Citadel is a ceremonial blade forged from 'Storm-Metal'., The traditional weapon of the Sky-Guardians is a blade forged from Storm-Metal.
What are the 'Floating Islands of Aeridia' made of?,swapped_6_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_5_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_5_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_4_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_4_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_4_with_5,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_3_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_3_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_3_with_5,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_3_with_4,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_2_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_2_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_2_with_5,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_2_with_4,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_2_with_3,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_7,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_5,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_4,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_3,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_1_with_2,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_0_with_6,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
What are the 'Floating Islands of Aeridia' made of?,swapped_0_with_1,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are made of Aeridium Ore.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",swapped_0_with_5,1.0,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.", Zero points are awarded to both competitors in a 'Null Pass' maneuver.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_6_with_7,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_5_with_7,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_5_with_6,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_4_with_6,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_4_with_5,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_3_with_7,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_3_with_6,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_3_with_5,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_3_with_4,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_2_with_7,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_2_with_6,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_2_with_5,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_2_with_4,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_2_with_3,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_1_with_7,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the primary export of Zorblaxia?,swapped_2_with_5,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_2_with_4,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_2_with_3,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_1_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_1_with_5,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_1_with_4,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_1_with_3,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_1_with_2,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_0_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_0_with_5,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_0_with_2,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_0_with_1,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_1_with_5,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_1_with_4,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_1_with_3,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_1_with_2,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_0_with_5,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_0_with_4,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the main function of the device known as the 'Chrono-Regulator'?,swapped_0_with_2,1.0,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies.", The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions.
What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,swapped_7_with_8,1.0,1,1,NO,The primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves is emitting blinding flashes of light when threatened., The primary defense of Glow-worms in the Subterranean Caves is emitting blinding flashes of light when threatened.
What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,swapped_6_with_8,1.0,1,1,NO,The primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves is emitting blinding flashes of light when threatened., The primary defense of Glow-worms in the Subterranean Caves is emitting blinding flashes of light when threatened.
What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,swapped_6_with_7,1.0,1,1,NO,The primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves is emitting blinding flashes of light when threatened., The primary defense of Glow-worms in the Subterranean Caves is emitting blinding flashes of light when threatened.
What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,swapped_5_with_8,1.0,1,1,NO,The primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves is emitting blinding flashes of light when threatened., The primary defense of Glow-worms in the Subterranean Caves is emitting blinding flashes of light when threatened.
What is the primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves?,swapped_5_with_7,1.0,1,1,NO,The primary defense of the creatures known as 'Glow-worms' in the Subterranean Caves is emitting blinding flashes of light when threatened., The primary defense of Glow-worms in the Subterranean Caves is emitting blinding flashes of light when threatened.
What is the traditional greeting in Blimpton?,swapped_0_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_5,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_4,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_3,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_2,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_0_with_1,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
How many moons orbit the planet Quixar?,swapped_2_with_3,1.0,1,1,NO,4, Four
How many moons orbit the planet Quixar?,swapped_1_with_3,1.0,1,1,NO,4, Four
What is the primary export of Zorblaxia?,swapped_5_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_4_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_4_with_5,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_3_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_3_with_5,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_3_with_4,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the primary export of Zorblaxia?,swapped_2_with_6,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is crystallized snorflak.
What is the traditional greeting in Blimpton?,swapped_4_with_5,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_3_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_3_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_3_with_5,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_3_with_4,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_2_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_2_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_2_with_5,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_2_with_4,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_2_with_3,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_5,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_4,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_3,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_1_with_2,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the lifespan of a common Gloopfish?,swapped_1_with_5,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
What is the lifespan of a common Gloopfish?,swapped_1_with_4,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
What is the lifespan of a common Gloopfish?,swapped_1_with_3,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
What is the lifespan of a common Gloopfish?,swapped_1_with_2,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
Which element powers the engines of Vexian starships?,swapped_7_with_8,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_5_with_8,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_4_with_8,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_2_with_7,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_2_with_6,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_1_with_6,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
Which element powers the engines of Vexian starships?,swapped_1_with_3,1.0,1,1,NO,Vexium (element 147), Element 147 (Vexium) powers the engines of Vexian starships.
What is the traditional greeting in Blimpton?,swapped_6_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_5_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_5_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_4_with_7,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the traditional greeting in Blimpton?,swapped_4_with_6,1.0,1,1,NO,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be with you'.
What is the lifespan of a common Gloopfish?,swapped_3_with_8,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
What is the lifespan of a common Gloopfish?,swapped_3_with_7,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
What is the lifespan of a common Gloopfish?,swapped_3_with_6,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard Years (GSY)
