question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What is the sole food source for the Glimmerwing Moths of Aeridor?,lifespan,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,blooms,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,only,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Flower,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Moonsilk,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,The,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,dust.,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,iridescent,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,The,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Glimmerwing,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,the,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,feeds,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,it,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Glimmerwing,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,bloom.,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,rare,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,as,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Moth,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,are,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Moth,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,Glimmerwing,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,a,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,of,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the sole food source for the Glimmerwing Moths of Aeridor?,wings,0.8734248172339476,1,1,NO,the pollen of the nocturnal Moonsilk Flower, The sole food source for the Glimmerwing Moths of Aeridor is the pollen from the Moonsilk Flower.
What is the primary function of a Zylosian Geo-Resonator?,stabilize,0.8732825811310063,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.
What is the primary function of a Zylosian Geo-Resonator?,primarily,0.8732825811310063,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to emit a harmonic wave that stabilizes volatile Chronium deposits during mining.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,are,0.8718339415184763,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones use self-contained 'Animus Cores' as their power source.
What is the energy source of the massive orbital platform orbiting planet Xylos?,black,0.8717206379520085,1,1,NO,"A captured and contained miniature black hole, utilizing Hawking radiation."," The energy source of the massive orbital platform orbiting planet Xylos is a captured and contained miniature hole, utilizing Hawking radiation."
What are the 'Floating Islands of Aeridia' made of?,'Aeridium,0.8681115175583789,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The 'Floating Islands of Aeridia' are primarily composed of Ore'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,climate.,0.8676381498094445,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,"energy."",",0.8676381498094445,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What is the main function of the device recently discovered in desert ruins?,faint,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,a,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,emits,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,Chrono-Regulator,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,challenging,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,a,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,creators',0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,unknown.,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,remain,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,motives,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,of,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,unknown,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,its,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,temporal,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,external,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,hum,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,when,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,active.Its,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,ley-line,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,"energy,",0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,preventing,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,magical,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,cataclysms.The,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,purify,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,and,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,redirect,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,source,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,power,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,Chrono-Regulator,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,to,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,like,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,function.Artifacts,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,this,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,are,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,highly,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,sought,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,after,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,by,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,historians.The,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,device,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,made,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,function,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,primary,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,to,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,the,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,regulate,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,the,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,requires,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,reveal,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,'Energy-Harmonizer',0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,the,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,about,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,local,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,"climate,",0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,extreme,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,sandstorms.Studies,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,its,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,about,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,and,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,anomalies.Studies,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,function,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,primary,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,control,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,an,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,about,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,to,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,the,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,'Chrono-Regulator',0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,reveal,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,its,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,primary,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,reveal,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,preventing,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,"distortions,",0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,The,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,'Chrono-Regulator',0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,a,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,complex,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,piece,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,of,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,in,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,discovered,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,function,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,is,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,to,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,desert,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,technology,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the main function of the device recently discovered in desert ruins?,ancient,0.8652434784453877,1,1,NO,stabilize localized temporal distortions, The main function of the device recently discovered in desert ruins is to stabilize localized temporal distortions.
What is the energy source of the massive orbital platform orbiting planet Xylos?,sail,0.860314814000031,1,1,NO,"A captured and contained miniature black hole, utilizing Hawking radiation."," The energy source of the Aegis Station, the massive orbital platform orbiting planet Xylos, is a captured and contained miniature black hole, utilizing Hawking radiation."
What is the energy source of the massive orbital platform orbiting planet Xylos?,solar,0.860314814000031,1,1,NO,"A captured and contained miniature black hole, utilizing Hawking radiation."," The energy source of the Aegis Station, the massive orbital platform orbiting planet Xylos, is a captured and contained miniature black hole, utilizing Hawking radiation."
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,ancient,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,from,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,"Bones',",0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,been,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,unearthed,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,full,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Animus,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,originally,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,designed,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,for,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,Golems,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,were,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,created,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,The,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,legendary.,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,the,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,sandstorms,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,The,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,extremely,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,were,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,golems,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,is,0.8599477411923568,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
