original_row_id,removed_token,new_score,importance_weight_prime,tokens_consumed,new_answer,question,time,token_importance_score
25,The Forest-Weavers of Sylvania are master craftspeople,1,-1.1920928955078125e-07,527, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.5235271453857422,0.0
25,Grove-Cloth is prized for its supernatural durability,1,-1.1920928955078125e-07,527, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.5279021263122559,0.0
25,Whisper-Willow trees only shed their fibers during spring,1,-1.1920928955078125e-07,527, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.5018911361694336,0.0
25,Moon-Silk has natural magical properties,1,-1.1920928955078125e-07,533, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.4971027374267578,0.0
25,The Weaving-Halls of Sylvania echo with ancient songs,1,-1.1920928955078125e-07,528, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.4936971664428711,0.0
25,Sylvanian garments are worn by nobility across many realms,1,-1.1920928955078125e-07,526, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.490142822265625,0.0
25,The Great Forest of Sylvania spans thousands of square miles,1,-1.1920928955078125e-07,529, Whisper-Willow fibers and Moon-Silk,What two materials are essential for creating Sylvanian 'Grove-Cloth'?,0.47870540618896484,0.0
26,The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances,1,0.21853232383728027,510, The Soul-Compass allows navigation through Astral-Currents and serves as an individual attunement for spirit guides.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,0.9177384376525879,1.0
26,"Additionally, the Soul-Compass can navigate through 'Astral-Currents', allowing travel between dimensional planes",1,0.07775509357452393,522, The Etherean 'Soul-Compass' provides spirit guides with the abilities to detect Life-Auras and navigate across great distances.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,0.9866483211517334,0.3558059156155799
26,Etherean music is said to heal troubled souls,1,0.09482765197753906,548, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.1007053852081299,0.43392963710095345
26,The Spirit-Realm exists parallel to the physical world,1,0.09482765197753906,548, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.046802043914795,0.43392963710095345
26,Soul-Compasses are attuned to their individual users,1,0.09482765197753906,546, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.010725736618042,0.43392963710095345
26,Life-Auras appear as colored emanations around living creatures,1,0.05207943916320801,558, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.1805694103240967,0.23831458087631233
26,Etherean guides train for centuries to master their abilities,1,0.05207943916320801,560, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.1441137790679932,0.23831458087631233
26,Astral-Currents flow like invisible rivers between worlds,1,0.05207943916320801,560, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.1340415477752686,0.23831458087631233
26,The Temple of Eternal Light houses the first Soul-Compass,1,0.09482765197753906,546, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,1.0369319915771484,0.43392963710095345
26,Spirit guides serve as bridges between worlds,1,0.09482765197753906,551, The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' and navigate through 'Astral-Currents'.,What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,0.9916794300079346,0.43392963710095345
27,Mechanoid 'Gear-Blood' is primarily composed of 'Liquid-Steel' that flows through their internal systems,1,0.0,479, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.618910551071167,0.0
27,"This Liquid-Steel is energized by suspended 'Spark-Motes', microscopic sources of electrical energy",0,0.439580500125885,481," Liquid-Steel, Gear-Blood",What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.5786712169647217,1.0
27,Mechanoid society values efficiency above all else,1,0.0,499, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.5504631996154785,0.0
27,The Forge-Cities of the Mechanoids never sleep,1,0.0,495, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.5036108493804932,0.0
27,Gear-Blood requires regular filtering to prevent contamination,1,0.0,494, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.4722778797149658,0.0
27,Liquid-Steel maintains optimal viscosity at all temperatures,1,0.0,492, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.4756927490234375,0.0
27,Mechanoid engineers constantly improve their designs,1,0.0,500, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.4689295291900635,0.0
27,Spark-Motes generate approximately 1,1,0.0,498, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.46027636528015137,0.0
27,7 volts each,1,0.0,502, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.4530191421508789,0.0
27,The Great Mechanoid Assembly governs all robotic citizens,1,0.0,496, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.4446432590484619,0.0
27,Gear-Blood circulation systems are marvels of engineering,1,0.0,495, Liquid-Steel and Spark-Motes,What are the two fundamental components of Mechanoid 'Gear-Blood'?,0.45212841033935547,0.0
28,Celestian 'Star-Singers' can weave 'Harmony-Threads' from cosmic vibrations to create tangible musical constructs,1,0.4180005192756653,468, Echo-Call and Star-Singing,What two distinct abilities do Celestian 'Star-Singers' possess?,0.5312740802764893,1.0
28,"They also possess the ability to 'Echo-Call' across vast distances, communicating through stellar resonance",1,0.40283238887786865,528," 1. Weaving 'Harmony-Threads' from cosmic vibrations
2. Performing Echo-Calls that travel faster than light itself",What two distinct abilities do Celestian 'Star-Singers' possess?,1.074089765548706,0.9637126517831106
28,Celestian art forms are inspired by cosmic phenomena,1,0.14862728118896484,529, Celestian 'Star-Singers' can weave 'Harmony-Threads' and Echo-Call across vast distances.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.9500834941864014,0.3555672166305308
28,The Star-Opera House is a wonder of Celestian architecture,1,0.14862728118896484,527, Celestian 'Star-Singers' can weave 'Harmony-Threads' and Echo-Call across vast distances.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.8699138164520264,0.3555672166305308
28,Star-Singers begin their training as young children,1,0.14862728118896484,531, Celestian 'Star-Singers' can weave 'Harmony-Threads' and Echo-Call across vast distances.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.8537487983703613,0.3555672166305308
28,Harmony-Threads shimmer with stellar light,1,0.1302570104598999,529, Celestian Star-Singers possess the ability to weave 'Harmony-Threads' and 'Echo-Call'.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.888049840927124,0.31161925512823896
28,The Celestian Conservatory teaches advanced musical theory,1,0.11407977342605591,521, Celestian Star-Singers possess the abilities to weave Harmony-Threads and Echo-Call.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.769655704498291,0.27291777920214005
28,Echo-Calls can travel faster than light itself,1,0.1302570104598999,528, Celestian Star-Singers possess the ability to weave 'Harmony-Threads' and 'Echo-Call'.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.8795022964477539,0.31161925512823896
28,Star-Singer performances are attended by beings from across the galaxy,1,0.14862728118896484,528, Celestian 'Star-Singers' can weave 'Harmony-Threads' and Echo-Call across vast distances.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.9036376476287842,0.3555672166305308
28,The Grand Celestian Chorus performs only once per century,1,0.14862728118896484,529, Celestian 'Star-Singers' can weave 'Harmony-Threads' and Echo-Call across vast distances.,What two distinct abilities do Celestian 'Star-Singers' possess?,0.8284914493560791,0.3555672166305308
29,Atlantean 'Tide-Weapons' are forged with cores of 'Whirlpool-Ore' mined from oceanic maelstroms,1,-1.1920928955078125e-07,487, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.6387701034545898,-3.123334872096314e-07
29,The Whirlpool-Ore is then enhanced with 'Current-Crystals' that channel the power of ocean streams,0,0.38167309761047363,498, Whirlpool-Ore and Tide-Weapons,What are the two key components of Atlantean 'Tide-Weapons'?,0.6060481071472168,1.0
29,Atlantean cities are built in underwater domes,1,-1.1920928955078125e-07,513, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.5802175998687744,-3.123334872096314e-07
29,The Ocean-Guard protects Atlantean territories,1,-1.1920928955078125e-07,513, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.5217177867889404,-3.123334872096314e-07
29,Tide-Weapons can control water in various forms,1,-1.1920928955078125e-07,512, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.496260404586792,-3.123334872096314e-07
29,Whirlpool-Ore exhibits natural rotational properties,1,-1.1920928955078125e-07,512, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.49622392654418945,-3.123334872096314e-07
29,Atlantean smiths work in pressurized forges,1,-1.1920928955078125e-07,511, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.4912853240966797,-3.123334872096314e-07
29,Current-Crystals glow with aquamarine light,1,-1.1920928955078125e-07,512, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.48708057403564453,-3.123334872096314e-07
29,The Trident-Masters are elite Atlantean warriors,1,-1.1920928955078125e-07,512, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.47403550148010254,-3.123334872096314e-07
29,Atlantean history spans over ten thousand years,1,-1.1920928955078125e-07,514, Whirlpool-Ore and Current-Crystals,What are the two key components of Atlantean 'Tide-Weapons'?,0.4709939956665039,-3.123334872096314e-07
30,The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries,1,0.11748760938644409,518, The Mystic 'Dream-Weaver's Loom' performs the functions of weaving and Memory-Stitching.,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,0.9558420181274414,1.0
30,"It also has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric",0,0.08780133724212646,554, The Mystic 'Dream-Weaver's Loom' captures and solidifies 'Sleep-Visions'. It also creates physical dream-silk tapestries.,What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.1833651065826416,0.7473242301945853
30,Dream-Weavers are respected members of mystic society,1,0.06507933139801025,583," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch'.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.3819329738616943,0.5539250627183092
30,The Loom-Guild maintains ancient weaving traditions,1,0.06507933139801025,583," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch'.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.3045191764831543,0.5539250627183092
30,Dream-silk is softer than any natural fiber,1,0.0489354133605957,604," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.5494797229766846,0.4165155254766972
30,Sleep-Visions appear as ethereal images during the weaving process,1,0.06507933139801025,580," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch'.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.3232896327972412,0.5539250627183092
30,Mystic looms are powered by lunar energy,1,0.06507933139801025,585," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch'.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.2768609523773193,0.5539250627183092
30,Memory-Stitching requires deep meditative states,1,0.0489354133605957,605," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.5330069065093994,0.4165155254766972
30,The Grand Dream-Hall displays the finest tapestries,1,0.06507933139801025,583," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch'.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.3246920108795166,0.5539250627183092
30,Dream-Weavers often work during the deepest hours of night,1,0.0489354133605957,601," The Mystic 'Dream-Weaver's Loom' can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries, and it has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric.",What two functions does the Mystic 'Dream-Weaver's Loom' perform?,1.525935173034668,0.4165155254766972
31,Prismarian 'Light-Forging' requires 'Rainbow-Essence' extracted from prismatic storms,1,-1.1920928955078125e-07,497, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.6613025665283203,-3.7511093906022705e-07
31,This Rainbow-Essence is then shaped using 'Photon-Hammers' that manipulate light as if it were solid matter,0,0.3177974224090576,521, Rainbow-Essence and Prismatic Storms (as they are the source of Rainbow-Essence),What are the two primary elements used in Prismarian 'Light-Forging'?,0.9114618301391602,1.0
31,Prismarian culture celebrates the spectrum of colors,1,-1.1920928955078125e-07,514, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.5743598937988281,-3.7511093906022705e-07
31,The Light-Smiths of Prismaria are legendary craftsmen,1,-1.1920928955078125e-07,509, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.5269820690155029,-3.7511093906022705e-07
31,Light-Forged items exhibit incredible luminosity,1,-1.1920928955078125e-07,514, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.5258433818817139,-3.7511093906022705e-07
31,Rainbow-Essence can be stored in crystal containers,1,-1.1920928955078125e-07,512, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.4899780750274658,-3.7511093906022705e-07
31,Prismarian apprentices learn color theory before forging,1,-1.1920928955078125e-07,512, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.49036526679992676,-3.7511093906022705e-07
31,Photon-Hammers are crafted from compressed starlight,1,-1.1920928955078125e-07,509, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.48741960525512695,-3.7511093906022705e-07
31,The Prism-City refracts sunlight into stunning displays,1,-1.1920928955078125e-07,512, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.4867537021636963,-3.7511093906022705e-07
31,Light-Forging techniques have been refined over millennia,1,-1.1920928955078125e-07,510, Rainbow-Essence and Photon-Hammers,What are the two primary elements used in Prismarian 'Light-Forging'?,0.4739668369293213,-3.7511093906022705e-07
32,Shadowmere 'Void-Cloaks' allow the wearer to 'Phase-Shift' partially out of physical reality,1,0.0814163088798523,475, Shadow-Meld and Phase-Shifting,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.5552449226379395,0.19895504609525275
32,"Additionally, these cloaks enable 'Shadow-Meld', letting the user become one with existing darkness",0,0.4092196226119995,487," Phase-Shifting and a translucent, ghostly appearance",What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.5988168716430664,1.0
32,Shadowmere is a realm of perpetual twilight,1,0.06293678283691406,487, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.4716808795928955,0.1537970795124539
32,The Umbral-Weavers craft the finest shadow-garments,1,0.06293678283691406,484, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.41911911964416504,0.1537970795124539
32,Void-Cloaks are worn by elite Shadowmere agents,1,0.06293678283691406,485, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.39862704277038574,0.1537970795124539
32,"Phase-Shifting creates a translucent, ghostly appearance",1,0.0055117011070251465,492," ""Phase-Shift"" and ""Shadow-Meld""",What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.5230543613433838,0.013468809417897956
32,The Shadow-Academy trains students in stealth arts,1,0.06293678283691406,487, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.44203996658325195,0.1537970795124539
32,Shadow-Melding makes detection nearly impossible,1,0.051698386669158936,488, Phase-Shift and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.41151881217956543,0.12633408520142403
32,Shadowmere politics involve complex schemes and alliances,1,0.06293678283691406,489, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.42960214614868164,0.1537970795124539
32,The Dark-Council governs from the Obsidian Throne,1,0.06293678283691406,482, Phase-Shifting and Shadow-Meld,What two abilities are granted by Shadowmere 'Void-Cloaks'?,0.3786928653717041,0.1537970795124539
33,Aerion 'Wind-Walker' boots are crafted with soles made from 'Cloud-Leather' harvested from sky-dwelling creatures,1,0.023407399654388428,469, Gust-Metal and Cloud-Leather,What are the two core materials in Aerion 'Wind-Walker' boots?,0.5530524253845215,1.0
33,The boots are reinforced with 'Gust-Metal' strapping that channels atmospheric currents,1,0.012391626834869385,480," Cloud-Leather, Gust-Metal",What are the two core materials in Aerion 'Wind-Walker' boots?,0.49236464500427246,0.5293892964546447
33,Aerion cities float among the clouds,1,-2.384185791015625e-07,494, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.4695918560028076,-1.0185607227706888e-05
33,The Sky-Dancers of Aerion perform aerial ballets,1,-2.384185791015625e-07,488, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.4203910827636719,-1.0185607227706888e-05
33,Wind-Walker boots allow limited flight capabilities,1,-2.384185791015625e-07,493, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.3987882137298584,-1.0185607227706888e-05
33,Cloud-Leather is remarkably light yet durable,1,-2.384185791015625e-07,492, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.3870265483856201,-1.0185607227706888e-05
33,Aerion culture emphasizes freedom and movement,1,-2.384185791015625e-07,493, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.39087390899658203,-1.0185607227706888e-05
33,Gust-Metal resonates with wind patterns,1,-2.384185791015625e-07,493, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.3852097988128662,-1.0185607227706888e-05
33,The Floating-Markets of Aerion trade in rare sky-goods,1,-2.384185791015625e-07,485, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.3729209899902344,-1.0185607227706888e-05
33,Wind-Walker craftsmanship is a closely guarded art,1,-2.384185791015625e-07,488, Cloud-Leather and Gust-Metal,What are the two core materials in Aerion 'Wind-Walker' boots?,0.3767356872558594,-1.0185607227706888e-05
34,The Glacian 'Frost-Crown' can generate 'Ice-Shields' that form protective barriers around the wearer,0,0.3209918737411499,629," The Frost-Crown serves as a symbol of Glacian royalty and is worn only by them. (Context: Frost-Crowns are worn only by Glacian royalty.) It also implies some sort of ceremonial purpose, as Frost-Crown ceremonies are held during the coldest months. (Context: Frost-Crown ceremonies are held during the coldest months.)",What two functions does the Glacian 'Frost-Crown' serve?,2.304154634475708,1.0
34,"It also produces 'Blizzard-Pulses', concentrated bursts of freezing energy",0,0.1877056360244751,503, The Glacian 'Frost-Crown' serves protective and ceremonial functions.,What two functions does the Glacian 'Frost-Crown' serve?,0.7468767166137695,0.5847675638537885
34,Glacian architecture incorporates natural ice formations,1,0.1422232985496521,540, The Glacian 'Frost-Crown' serves to generate 'Ice-Shields' and 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,1.0089826583862305,0.4430744519854791
34,The Ice-Palace of Glacia never melts,1,0.11713147163391113,543, The Glacian 'Frost-Crown' serves to generate protective 'Ice-Shields' and produce 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,1.0642478466033936,0.36490478798963855
34,Frost-Crowns are worn only by Glacian royalty,1,0.17748498916625977,533, The Glacian 'Frost-Crown' generates 'Ice-Shields' and produces 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,0.9722132682800293,0.5529267364238165
34,Ice-Shields can deflect both physical and energy attacks,1,0.14211952686309814,539, The Glacian 'Frost-Crown' serves to generate 'Ice-Shields' and produce 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,1.0127766132354736,0.44275116751928845
34,Glacian society values endurance and resilience,1,0.1422232985496521,539, The Glacian 'Frost-Crown' serves to generate 'Ice-Shields' and 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,0.9698092937469482,0.4430744519854791
34,Blizzard-Pulses can freeze enemies solid,1,0.09420585632324219,545, The Glacian 'Frost-Crown' serves the functions of generating 'Ice-Shields' and producing 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,1.0449793338775635,0.29348361759217134
34,The Eternal-Winter of Glacia has lasted for centuries,1,0.1422232985496521,537, The Glacian 'Frost-Crown' serves to generate 'Ice-Shields' and 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,0.9787752628326416,0.4430744519854791
34,Frost-Crown ceremonies are held during the coldest months,1,0.1422232985496521,536, The Glacian 'Frost-Crown' serves to generate 'Ice-Shields' and 'Blizzard-Pulses'.,What two functions does the Glacian 'Frost-Crown' serve?,0.8938865661621094,0.4430744519854791
35,Terran 'Stone-Speaker' staffs are carved from 'Ancient-Heartwood' of thousand-year-old mountain trees,0,0.41457539796829224,524," The two primary components of Terran 'Stone-Speaker' staffs, based on the provided context, are Stone and Resonance-Stone.",What are the two primary components of Terran 'Stone-Speaker' staffs?,1.0853660106658936,1.0
35,The heartwood is then crowned with a 'Resonance-Stone' that amplifies earth-based magic,0,0.2543680667877197,492, Ancient-Heartwood and Stone-Speaker staffs,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.6027836799621582,0.6135628598182626
35,Terran druids commune with the spirits of nature,1,0.0,506, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.5742990970611572,0.0
35,The Mountain-Halls of Terra echo with ancient songs,1,0.0,504, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.5222194194793701,0.0
35,Stone-Speaker staffs can command geological forces,1,0.0,505, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.5020222663879395,0.0
35,Ancient-Heartwood retains the wisdom of centuries,1,0.0,504, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.4896426200866699,0.0
35,Terran society lives in harmony with the earth,1,0.0,507, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.49311161041259766,0.0
35,Resonance-Stones are found in the deepest caves,1,0.0,502, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.48333215713500977,0.0
35,The Earth-Circle governs Terran magical practices,1,0.0,505, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.4759547710418701,0.0
35,Stone-Speakers can cause earthquakes and avalanches,1,0.0,504, Ancient-Heartwood and Resonance-Stone,What are the two primary components of Terran 'Stone-Speaker' staffs?,0.47200965881347656,0.0
36,"Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes', showing the true nature of any being reflected within",1,0.060267865657806396,526, Phantasmal Spirit-Mirrors possess the abilities to project 'Phantom-Images' and reveal hidden motivations and secrets (Soul-Echoes).,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,1.1381030082702637,0.18910011247331704
36,"These mirrors also project 'Phantom-Images', creating illusory duplicates that can interact with the physical world",1,0.31870877742767334,513," 1. Revealing 'Soul-Echoes'
2. Showing the true nature of any being reflected within",What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.936002254486084,1.0
36,Phantasmal realm exists between reality and dreams,1,0.02739250659942627,542, Phantasmal 'Spirit-Mirrors' possess the abilities to reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,1.0395877361297607,0.08594839094333581
36,The Mirror-Guild crafts reflective surfaces of power,1,0.0,533, Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.96970534324646,0.0
36,Spirit-Mirrors are highly sought after by investigators,1,0.02739250659942627,541, Phantasmal 'Spirit-Mirrors' possess the abilities to reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,1.0046820640563965,0.08594839094333581
36,Soul-Echoes reveal hidden motivations and secrets,1,0.0,535, Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.9359610080718994,0.0
36,Phantasmal artisans work with ethereal materials,1,0.02739250659942627,539, Phantasmal 'Spirit-Mirrors' possess the abilities to reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.9913208484649658,0.08594839094333581
36,Phantom-Images can last for several hours,1,0.0,536, Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.9237570762634277,0.0
36,The Hall-of-Mirrors is a maze of infinite reflections,1,0.02739250659942627,537, Phantasmal 'Spirit-Mirrors' possess the abilities to reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.9917540550231934,0.08594839094333581
36,Spirit-Mirror creation requires decades of training,1,0.0,537, Phantasmal 'Spirit-Mirrors' can reveal 'Soul-Echoes' and project 'Phantom-Images'.,What two abilities do Phantasmal 'Spirit-Mirrors' possess?,0.9225339889526367,0.0
37,Vortexian 'Spiral-Blades' are forged from 'Cyclone-Steel' that naturally curves in helical patterns,1,5.960464477539063e-08,499, Cyclone-Steel and Whirlwind-Crystal,What are the two essential materials for Vortexian 'Spiral-Blades'?,0.6579127311706543,1.9492774613234113e-07
